Date,HeureDebut,Duree,Cours,CodeCours,Local,Site,ConcatAnneeEtudeSection_UF
2024-01-15,13:45,30,Espagnol: Commu E / O,AE3ES,05,EUR,3° Assistant de direction
2024-01-15,13:45,30,Communication en Espagnol,AM3ES,05,EUR,3° Management du tourisme et des loisirs
2024-01-15,13:45,30,Communication en Espagnol,AM3ES,14,EUR,3° Management du tourisme et des loisirs
2024-01-15,15:15,60,Fiscalité des sociétés,J2032,A04,WLW,2° Droit
2024-01-15,15:15,60,Fiscalité des sociétés,J2032,BR 01&02,WLW,2° Droit
2024-01-15,15:30,90,Traitement de l'information,B1222,124,WLW,1° e-business
2024-01-15,15:30,90,Traitement de l'information,B1222,125,WLW,1° e-business
2024-01-15,15:30,90,Traitement de l'information,B1222,127,WLW,1° e-business
2024-01-15,15:30,90,Traitement de l'information,B1222,128,WLW,1° e-business
2024-01-15,15:45,60,Fiscalité des sociétés,J2032,R23,WLW,2° Droit
2024-01-15,15:45,90,Contrôle externe,C3092,A02,WLW,3° Comptabilité
2024-01-15,15:45,90,Contrôle externe,C3092,A03,WLW,3° Comptabilité
2024-01-15,15:45,90,Contrôle externe,C3092,L134,LLN,3° Comptabilité
2024-01-15,15:45,90,Contrôle externe,C3092,LA02,LLN,3° Comptabilité
2024-01-15,15:45,90,Contrôle externe,C3092,R23,WLW,3° Comptabilité
2024-01-15,18:0,120,Data Mining,BDA4,B 21&22,WLW,3° Business Data Analysis
2024-01-15,8:30,120,Communication écrite en Anglais,AE1AE,03-04,EUR,1° Assistant de direction
2024-01-15,8:30,120,Communication écrite en Anglais,AE1AE,33,EUR,1° Assistant de direction
2024-01-15,8:30,120,Opérations journalières de comptabilité et de TVA,C1011,A01,WLW,1° Comptabilité
2024-01-15,8:30,120,Opérations journalières de comptabilité et de TVA,C1011,A02,WLW,1° Comptabilité
2024-01-15,8:30,120,Opérations journalières de comptabilité et de TVA,C1011,A03,WLW,1° Comptabilité
2024-01-15,8:30,120,Opérations journalières de comptabilité et de TVA,C1011,A04,WLW,1° Comptabilité
2024-01-15,8:30,120,Opérations journalières de comptabilité et de TVA,C1011,BR 01&02,WLW,1° Comptabilité
2024-01-15,8:30,120,Opérations journalières de comptabilité et de TVA,C1011,L134,LLN,1° Comptabilité
2024-01-15,8:30,120,Opérations journalières de comptabilité et de TVA,C1011,LA01,LLN,1° Comptabilité
2024-01-15,8:30,120,Opérations journalières de comptabilité et de TVA,C1011,R23,WLW,1° Comptabilité
2024-01-15,8:30,30,Droit constitutionnel,J103,205,WLW,1° Droit
2024-01-15,8:30,90,Traitement de l'information,B1222,124,WLW,1° e-business
2024-01-15,8:30,90,Traitement de l'information,B1222,125,WLW,1° e-business
2024-01-15,8:30,90,Traitement de l'information,B1222,127,WLW,1° e-business
2024-01-15,8:30,90,Traitement de l'information,B1222,128,WLW,1° e-business
2024-01-15,8:30,90,Traitement de l'information,B1222,202,WLW,1° e-business
2024-01-15,8:30,90,Traitement de l'information,B1222,L115,LLN,1° e-business
2024-01-15,8:30,90,Traitement de l'information,B1222,L120,LLN,1° e-business
2024-01-15,8:30,90,Traitement de l'information,B1222,L121,LLN,1° e-business
2024-01-15,8:30,90,Traitement de l'information,B1222,L223,LLN,1° e-business
2024-01-15,8:30,90,Traitement de l'information,B1222,R30,WLW,1° e-business
2024-01-15,8:30,60,Labo DC,E1152,S4LE,SCH,1° Electromécanique
2024-01-15,8:30,15,Corporate Social Resp. & Bus. Ethics (Fall),ERA103,208,WLW,1° Erasmus
2024-01-15,8:30,60,Anglais premier quadrimestre,X112EN1,S21,WLW,1° International Business
2024-01-15,8:30,60,Anglais premier quadrimestre,X112EN1,S30,WLW,1° International Business
2024-01-15,8:30,30,Communication en Néerlandais,AM1NL,26,EUR,1° Management du tourisme et des loisirs
2024-01-15,8:30,30,Communication en Néerlandais,AM1NL,34,EUR,1° Management du tourisme et des loisirs
2024-01-15,8:30,30,Communication en Néerlandais,AM1NL,LR08,LLN,1° Management du tourisme et des loisirs
2024-01-15,8:30,30,Communication en Néerlandais,AM1NL,LR10,LLN,1° Management du tourisme et des loisirs
2024-01-15,8:30,30,Communication en Néerlandais,AM1NL,LR11,LLN,1° Management du tourisme et des loisirs
2024-01-15,8:30,30,Approche du consommateur,MK1081,103,WLW,1° Marketing
2024-01-15,8:30,30,Approche du consommateur,MK1081,106,WLW,1° Marketing
2024-01-15,8:30,30,Anglais premier quadrimestre,MK111EN1,107,WLW,1° Marketing
2024-01-15,8:30,30,Anglais premier quadrimestre,MK111EN1,R04,WLW,1° Marketing
2024-01-15,8:30,30,Néerlandais premier quadrimestre,MK112NL1,104,WLW,1° Marketing
2024-01-15,8:30,30,Néerlandais premier quadrimestre,MK112NL1,209,WLW,1° Marketing
2024-01-15,8:30,20,Electricité I (Théorie),T1041,M.C. (UCL),LLN,1° Technologie de l'informatique
2024-01-15,8:30,20,Electricité I (Théorie),T1041,P.C. (UCL),LLN,1° Technologie de l'informatique
2024-01-15,8:30,120,Electricité industrielle,A2161,S22 (sch),SCH,2° Automatisation
2024-01-15,8:30,30,Anglais des affaires 1 premier quadrimestre,C2091,101,WLW,2° Comptabilité
2024-01-15,8:30,30,Anglais des affaires 1 premier quadrimestre,C2091,LR09,LLN,2° Comptabilité
2024-01-15,8:30,30,Néerlandais débutant 2,B211ND,S23,WLW,2° e-business
2024-01-15,8:30,30,Anglais des affaires premier quadrimestre,B2121,204,WLW,2° e-business
2024-01-15,8:30,30,Anglais des affaires premier quadrimestre,B2121,206,WLW,2° e-business
2024-01-15,8:30,30,Anglais des affaires premier quadrimestre,B2121,S28,WLW,2° e-business
2024-01-15,8:30,30,Webcontent,B2131,LR12,LLN,2° e-business
2024-01-15,8:30,30,Webdesign,B2132,LR12,LLN,2° e-business
2024-01-15,8:30,30,Création de sites web,B2182FR,LR12,LLN,2° e-business
2024-01-15,8:30,120,Science des matériaux 2,E2031,S13,SCH,2° Electromécanique
2024-01-15,8:30,120,Science des matériaux 2,E2031,S30 (sch),SCH,2° Electromécanique
2024-01-15,8:30,60,Néerlandais des affaires I premier quadrimestre,X203NL1,R03,WLW,2° International Business
2024-01-15,8:30,60,Néerlandais des affaires I premier quadrimestre,X203NL1,S26,WLW,2° International Business
2024-01-15,8:30,30,Anglais des affaires premier quadrimestre,MK2041,105,WLW,2° Marketing
2024-01-15,8:30,30,Anglais des affaires premier quadrimestre,MK2041,R26,WLW,2° Marketing
2024-01-15,8:30,30,Néerlandais des affaires premier quadrimestre,MK205NL1,LR13,LLN,2° Marketing
2024-01-15,8:30,30,Néerlandais des affaires premier quadrimestre,MK205NL1,R25,WLW,2° Marketing
2024-01-15,8:30,30,Sustainable B-to-B strategies & supply chain (EN),MK2131EN,R07,WLW,2° Marketing
2024-01-15,8:30,30,Systèmes d'exploitation II (Théorie),T2051,LR07,LLN,2° Technologie de l'informatique
2024-01-15,8:30,90,Espagnol: Commu E / O,AE3ES,04,EUR,3° Assistant de direction
2024-01-15,8:30,15,Introduction aux progiciels de gestion intégrés,C3073GEST,201,WLW,3° Comptabilité
2024-01-15,8:30,60,English for specific purposes,J304EN,S25,WLW,3° Droit
2024-01-15,8:30,60,Professioneel ontwikkelingsplan,J304NL,203,WLW,3° Droit
2024-01-15,8:30,30,Plan financier,B3032,S27,WLW,3° e-business
2024-01-15,8:30,120,Automatisation : projets,E3031,S4LA,SCH,3° Electromécanique
2024-01-15,8:30,90,Communication en Espagnol,AM3ES,22-23,EUR,3° Management du tourisme et des loisirs
2024-01-15,8:30,30,International Business Development,MK3033MIN,Moodle Devoir,LLN,3° Marketing
2024-01-15,8:30,240,(e-)Retail Management,MK3033RM,LR14,LLN,3° Marketing
2024-01-15,8:30,20,Traitement des signaux et données (Pratique),T3032,L118,LLN,3° Technologie de l'informatique
2024-01-15,8:30,180,Analys. & concept° dispositifs aide à la personne,TS7,R23,WLW,3° Technologies de la santé
2024-01-15,8:30,180,Analys. & concept° dispositifs aide à la personne,TS7,R24,WLW,3° Technologies de la santé
2024-01-15,9:30,30,Communication en Néerlandais,AM1NL,21,EUR,1° Management du tourisme et des loisirs
2024-01-16,10:0,30,Anglais des affaires 1 premier quadrimestre,C2091,201,WLW,2° Comptabilité
2024-01-16,10:0,30,Néerlandais des affaires premier quadrimestre,B211NL1,LR10,LLN,2° e-business
2024-01-16,10:30,30,Anglais des affaires 1 premier quadrimestre,C2091,LR09,LLN,2° Comptabilité
2024-01-16,10:45,90,Allemand des affaires I premier quadrimestre,X203AL1,R26,WLW,2° International Business
2024-01-16,10:45,120,Néerlandais des affaires I premier quadrimestre,X203NL1,A01,WLW,2° International Business
2024-01-16,10:45,120,Néerlandais des affaires I premier quadrimestre,X203NL1,A02,WLW,2° International Business
2024-01-16,10:45,90,Allemand des affaires premier quadrimestre,MK205AL1,R26,WLW,2° Marketing
2024-01-16,10:45,90,Espagnol des affaires premier quadrimestre,MK205SP1,LR13,LLN,2° Marketing
2024-01-16,10:45,90,Espagnol des affaires premier quadrimestre,MK205SP1,R27,WLW,2° Marketing
2024-01-16,10:45,30,Info gest. compt. commerc,AE3IN,32 (informatique),EUR,3° Assistant de direction
2024-01-16,11:0,60,Labo DC,E1152,S4LE,SCH,1° Electromécanique
2024-01-16,13:30,30,Anglais premier quadrimestre,C110EN1,104,WLW,1° Comptabilité
2024-01-16,13:30,30,Anglais premier quadrimestre,C110EN1,107,WLW,1° Comptabilité
2024-01-16,13:30,60,Marketing management et organisat° des entreprises,C103,103,WLW,1° Comptabilité
2024-01-16,13:30,30,Droit des contrats et de la responsabilité,B102,208,WLW,1° e-business
2024-01-16,13:30,30,Anglais premier quadrimestre,B111EN1,S24,WLW,1° e-business
2024-01-16,13:30,30,Anglais premier quadrimestre,B111EN1,Teams Oral,LLN,1° e-business
2024-01-16,13:30,30,Soft skills au service de l'entreprise,B1211,LR11,LLN,1° e-business
2024-01-16,13:30,30,Soft skills au service de l'entreprise,B1211,S23,WLW,1° e-business
2024-01-16,13:30,30,Soft skills au service de l'entreprise,B1211,S28,WLW,1° e-business
2024-01-16,13:30,60,Anglais premier quadrimestre,X112EN1,S21,WLW,1° International Business
2024-01-16,13:30,60,Anglais premier quadrimestre,X112EN1,S22,WLW,1° International Business
2024-01-16,13:30,30,Anglais premier quadrimestre,MK111EN1,207,WLW,1° Marketing
2024-01-16,13:30,30,Néerlandais premier quadrimestre,MK112NL1,106,WLW,1° Marketing
2024-01-16,13:30,30,Néerlandais premier quadrimestre,MK112NL1,201,WLW,1° Marketing
2024-01-16,13:30,30,Néerlandais premier quadrimestre,MK112NL1,209,WLW,1° Marketing
2024-01-16,13:30,30,Anglais des affaires 1 premier quadrimestre,C2091,101,WLW,2° Comptabilité
2024-01-16,13:30,60,Anglais juridique I,J2061,203,WLW,2° Droit
2024-01-16,13:30,30,Néerlandais des affaires premier quadrimestre,B211NL1,LR10,LLN,2° e-business
2024-01-16,13:30,30,Anglais des affaires premier quadrimestre,B2121,205,WLW,2° e-business
2024-01-16,13:30,30,Webcontent,B2131,206,WLW,2° e-business
2024-01-16,13:30,60,Anglais des affaires I premier quadrimestre,X2021,204,WLW,2° International Business
2024-01-16,13:30,60,Néerlandais des affaires I premier quadrimestre,X203NL1,S26,WLW,2° International Business
2024-01-16,13:30,60,Néerlandais des affaires I premier quadrimestre,X203NL1,S29,WLW,2° International Business
2024-01-16,13:30,60,Néerlandais des affaires I premier quadrimestre,X203NL1,S30,WLW,2° International Business
2024-01-16,13:30,30,Allemand des affaires premier quadrimestre,MK205AL1,R26,WLW,2° Marketing
2024-01-16,13:30,30,Néerlandais des affaires premier quadrimestre,MK205NL1,LR15,LLN,2° Marketing
2024-01-16,13:30,30,Néerlandais des affaires premier quadrimestre,MK205NL1,R04,WLW,2° Marketing
2024-01-16,13:30,30,Néerlandais des affaires premier quadrimestre,MK205NL1,R07,WLW,2° Marketing
2024-01-16,13:30,30,Néerlandais des affaires premier quadrimestre,MK205NL1,Teams Oral,LLN,2° Marketing
